timestamp,cooling_cooling_device0_PCIe_Port_Link_Speed_0000_00_01_0,cooling_cooling_device0_PCIe_Port_Link_Speed_0000_00_01_0_pct,cooling_cooling_device10_Fan,cooling_cooling_device10_Fan_pct,cooling_cooling_device11_Fan,cooling_cooling_device11_Fan_pct,cooling_cooling_device12_Fan,cooling_cooling_device12_Fan_pct,cooling_cooling_device13_Processor,cooling_cooling_device13_Processor_pct,cooling_cooling_device14_Processor,cooling_cooling_device14_Processor_pct,cooling_cooling_device15_Processor,cooling_cooling_device15_Processor_pct,cooling_cooling_device16_Processor,cooling_cooling_device16_Processor_pct,cooling_cooling_device17_Processor,cooling_cooling_device17_Processor_pct,cooling_cooling_device18_Processor,cooling_cooling_device18_Processor_pct,cooling_cooling_device19_Processor,cooling_cooling_device19_Processor_pct,cooling_cooling_device1_PCIe_Port_Link_Speed_0000_00_1b_0,cooling_cooling_device1_PCIe_Port_Link_Speed_0000_00_1b_0_pct,cooling_cooling_device20_Processor,cooling_cooling_device20_Processor_pct,cooling_cooling_device21_Processor,cooling_cooling_device21_Processor_pct,cooling_cooling_device22_Processor,cooling_cooling_device22_Processor_pct,cooling_cooling_device23_Processor,cooling_cooling_device23_Processor_pct,cooling_cooling_device24_Processor,cooling_cooling_device24_Processor_pct,cooling_cooling_device25_Processor,cooling_cooling_device25_Processor_pct,cooling_cooling_device26_Processor,cooling_cooling_device26_Processor_pct,cooling_cooling_device27_Processor,cooling_cooling_device27_Processor_pct,cooling_cooling_device28_Processor,cooling_cooling_device28_Processor_pct,cooling_cooling_device29_Processor,cooling_cooling_device29_Processor_pct,cooling_cooling_device2_PCIe_Port_Link_Speed_0000_00_1b_4,cooling_cooling_device2_PCIe_Port_Link_Speed_0000_00_1b_4_pct,cooling_cooling_device30_Processor,cooling_cooling_device30_Processor_pct,cooling_cooling_device31_Processor,cooling_cooling_device31_Processor_pct,cooling_cooling_device32_Processor,cooling_cooling_device32_Processor_pct,cooling_cooling_device33_intel_powerclamp,cooling_cooling_device33_intel_powerclamp_pct,cooling_cooling_device34_TCC_Offset,cooling_cooling_device34_TCC_Offset_pct,cooling_cooling_device3_PCIe_Port_Link_Speed_0000_00_1b_7,cooling_cooling_device3_PCIe_Port_Link_Speed_0000_00_1b_7_pct,cooling_cooling_device4_PCIe_Port_Link_Speed_0000_00_1c_0,cooling_cooling_device4_PCIe_Port_Link_Speed_0000_00_1c_0_pct,cooling_cooling_device5_PCIe_Port_Link_Speed_0000_00_1c_3,cooling_cooling_device5_PCIe_Port_Link_Speed_0000_00_1c_3_pct,cooling_cooling_device6_PCIe_Port_Link_Speed_0000_00_1c_4,cooling_cooling_device6_PCIe_Port_Link_Speed_0000_00_1c_4_pct,cooling_cooling_device7_PCIe_Port_Link_Speed_0000_00_1d_0,cooling_cooling_device7_PCIe_Port_Link_Speed_0000_00_1d_0_pct,cooling_cooling_device8_Fan,cooling_cooling_device8_Fan_pct,cooling_cooling_device9_Fan,cooling_cooling_device9_Fan_pct,hwmon_hwmon0_acpitz_temp1,hwmon_hwmon1_nvme_temp1,hwmon_hwmon4_coretemp_temp1,hwmon_hwmon4_coretemp_temp10,hwmon_hwmon4_coretemp_temp11,hwmon_hwmon4_coretemp_temp2,hwmon_hwmon4_coretemp_temp3,hwmon_hwmon4_coretemp_temp4,hwmon_hwmon4_coretemp_temp5,hwmon_hwmon4_coretemp_temp6,hwmon_hwmon4_coretemp_temp7,hwmon_hwmon4_coretemp_temp8,hwmon_hwmon4_coretemp_temp9,hwmon_hwmon5_iwlwifi_1_temp1,hwmon_hwmon6_amdgpu_fan1,hwmon_hwmon6_amdgpu_freq1,hwmon_hwmon6_amdgpu_freq2,hwmon_hwmon6_amdgpu_in0,hwmon_hwmon6_amdgpu_power_W,hwmon_hwmon6_amdgpu_temp1,thermal_thermal_zone0_acpitz_C,thermal_thermal_zone1_iwlwifi_1_C,thermal_thermal_zone2_x86_pkg_temp_C
2026-07-26T22:53:27Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,52.0,49.0,50.0,48.0,47.0,49.0,49.0,49.0,48.0,48.0,50.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,52.0
2026-07-26T22:53:32Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,49.0,50.0,48.0,48.0,49.0,50.0,49.0,47.0,47.0,50.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,51.0
2026-07-26T22:53:37Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,49.0,50.0,48.0,48.0,48.0,50.0,49.0,48.0,47.0,50.0,41.0,836.0,300000000.0,300000000.0,725.0,29.223,51.0,27.8,41.0,52.0
2026-07-26T22:53:42Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,49.0,50.0,48.0,48.0,48.0,49.0,49.0,47.0,47.0,50.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,51.0
2026-07-26T22:53:47Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,48.0,50.0,48.0,47.0,48.0,49.0,49.0,47.0,47.0,49.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,40.0,51.0
2026-07-26T22:53:52Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,48.0,50.0,48.0,47.0,48.0,49.0,49.0,47.0,47.0,50.0,40.0,836.0,300000000.0,300000000.0,725.0,29.136,51.0,27.8,40.0,51.0
2026-07-26T22:53:57Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,49.0,50.0,47.0,47.0,48.0,49.0,49.0,47.0,47.0,49.0,40.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,40.0,51.0
2026-07-26T22:54:02Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,51.0,48.0,50.0,47.0,47.0,48.0,49.0,48.0,47.0,47.0,49.0,40.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,50.0
2026-07-26T22:54:07Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,48.0,50.0,48.0,47.0,48.0,49.0,49.0,47.0,47.0,49.0,41.0,836.0,300000000.0,300000000.0,725.0,29.126,51.0,27.8,40.0,50.0
2026-07-26T22:54:12Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,48.0,50.0,48.0,47.0,47.0,49.0,49.0,47.0,47.0,50.0,43.0,836.0,300000000.0,300000000.0,725.0,29.184,51.0,27.8,42.0,50.0
2026-07-26T22:54:17Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,49.0,49.0,47.0,47.0,47.0,48.0,49.0,46.0,47.0,49.0,42.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,50.0
2026-07-26T22:54:22Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,48.0,50.0,47.0,47.0,48.0,49.0,49.0,46.0,46.0,49.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,51.0
2026-07-26T22:54:27Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,48.0,49.0,47.0,47.0,47.0,48.0,49.0,46.0,46.0,49.0,41.0,836.0,300000000.0,300000000.0,725.0,29.195,51.0,27.8,41.0,51.0
2026-07-26T22:54:32Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,47.0,50.0,47.0,47.0,47.0,48.0,49.0,45.0,47.0,49.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,50.0
2026-07-26T22:54:37Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,46.85,50.0,47.0,48.0,47.0,47.0,47.0,48.0,48.0,47.0,46.0,48.0,41.0,836.0,300000000.0,300000000.0,725.0,29.124,51.0,27.8,41.0,50.0
